Nodes,size_SCC,size_WCC,mean_dist,diameter,clustering_global,degree_assortativity,density,Normal,Week
1847,1636,1847,0.009241375960433444,0.15232293043257616,0.28892651601324854,0.10306393840332898,0.02202159690892848,weight_inv,2021-04-26
1847,1636,1847,0.0026034973353577648,0.06804297843381302,0.28892651601324854,0.10306393840332898,0.02202159690892848,weight_range,2021-04-26
1847,1636,1847,4.656796820818587e-6,1.0547797171578388e-4,0.28892651601324854,0.10306393840332898,0.02202159690892848,weight_sum,2021-04-26
1847,1636,1847,0.003036706084631471,0.0687823864407815,0.28892651601324854,0.10306393840332898,0.02202159690892848,weight_max,2021-04-26
1850,1628,1850,182.2355623164759,17218.123189465092,0.285733458327896,0.10812785569171396,0.02287079940946896,totalVisits,2021-05-03
1850,1628,1850,0.009036827604178226,0.21735236444597028,0.285733458327896,0.10812785569171396,0.02287079940946896,weight_inv,2021-05-03
1850,1628,1850,0.0023450500773018355,0.2510473296054867,0.285733458327896,0.10812785569171396,0.02287079940946896,weight_range,2021-05-03
1850,1628,1850,4.435395001750466e-6,4.190684659091115e-4,0.285733458327896,0.10812785569171396,0.02287079940946896,weight_sum,2021-05-03
1850,1628,1850,0.0026606849455783213,0.25138891980784916,0.285733458327896,0.10812785569171396,0.02287079940946896,weight_max,2021-05-03
1847,1651,1847,185.18429185604907,11464.123543123997,0.2833399249921062,0.09392023827694437,0.021916304792228444,totalVisits,2021-05-10
1847,1651,1847,0.009828860106200928,0.19796884938680392,0.2833399249921062,0.09392023827694437,0.021916304792228444,weight_inv,2021-05-10
1847,1651,1847,0.0029340599708556586,0.203581217811327,0.2833399249921062,0.09392023827694437,0.021916304792228444,weight_range,2021-05-10
1847,1651,1847,4.957853071003437e-6,3.0692365721218806e-4,0.2833399249921062,0.09392023827694437,0.021916304792228444,weight_sum,2021-05-10
1847,1651,1847,0.00329626708808767,0.20406057528003263,0.2833399249921062,0.09392023827694437,0.021916304792228444,weight_max,2021-05-10
1851,1619,1851,175.1539553045716,3066.28525668659,0.2847109448049662,0.12874737383463278,0.02242410968504972,totalVisits,2021-05-17
1851,1619,1851,0.009043648052597084,0.15146566621303603,0.2847109448049662,0.12874737383463278,0.02242410968504972,weight_inv,2021-05-17
1851,1619,1851,0.0024877432586166925,0.04924451009775166,0.2847109448049662,0.12874737383463278,0.02242410968504972,weight_range,2021-05-17
1851,1619,1851,4.393147438729554e-6,7.690744521537951e-5,0.2847109448049662,0.12874737383463278,0.02242410968504972,weight_sum,2021-05-17
1851,1619,1851,0.002845051421673685,0.049806121783690704,0.2847109448049662,0.12874737383463278,0.02242410968504972,weight_max,2021-05-17
1851,1644,1851,157.7312089073818,7304.464418952457,0.2694674278104713,0.10036987988867309,0.024279644312059222,totalVisits,2021-05-24
1851,1644,1851,0.010066226301599354,0.21721844495442322,0.2694674278104713,0.10036987988867309,0.024279644312059222,weight_inv,2021-05-24
1851,1644,1851,0.0023681977278963264,0.12446415278832323,0.2694674278104713,0.10036987988867309,0.024279644312059222,weight_range,2021-05-24
1851,1644,1851,4.159780248391639e-6,1.9263763351307084e-4,0.2694674278104713,0.10036987988867309,0.024279644312059222,weight_sum,2021-05-24
1851,1644,1851,0.002698865368466509,0.12498329399780306,0.2694674278104713,0.10036987988867309,0.024279644312059222,weight_max,2021-05-24
1850,1612,1850,156.36023360250937,3636.479265205615,0.26020562626856614,0.07039723746402918,0.023598731235291538,totalVisits,2021-05-31
1850,1612,1850,0.010257707575521947,0.14260350074679407,0.26020562626856614,0.07039723746402918,0.023598731235291538,weight_inv,2021-05-31
1850,1612,1850,0.0014195669206154293,0.03769325887281694,0.26020562626856614,0.07039723746402918,0.023598731235291538,weight_range,2021-05-31
